Not using distributed mode
### Hyper-parameters:
     output_dir: output/ham_icfg_tta_best2/exp3.1.4/2025090308530
     seed: 42
     device: cuda
     batch_size_tta: 32
     epochs: 30
     lr: 0.001
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/data2/jiahao/task/IRRA/tta.py:261: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 58.943 | 76.108 | 82.205 | 34.719 | 5.891 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 19848
     uncertainty ...
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 19848
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 620
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.0.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.0.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.0.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.0.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 25600
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation
/data2/jiahao/task/IRRA/tta.py:65: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/620], entropy: 1.0857, loss: 2.7015, lr: 9.05e-04
     Epoch[0] Iteration[20/620], entropy: 1.0126, loss: 2.6824, lr: 3.45e-04
     Epoch[0] Iteration[30/620], entropy: 1.0435, loss: 2.6685, lr: 0.00e+00
     Epoch[0] Iteration[40/620], entropy: 1.0381, loss: 2.7499, lr: 3.45e-04
     Epoch[0] Iteration[50/620], entropy: 0.9074, loss: 2.6137, lr: 9.05e-04
     Epoch[0] Iteration[60/620], entropy: 0.8190, loss: 2.5528, lr: 9.05e-04
     Epoch[0] Iteration[70/620], entropy: 0.7884, loss: 2.5359, lr: 3.45e-04
     Epoch[0] Iteration[80/620], entropy: 0.7957, loss: 2.5850, lr: 0.00e+00
     Epoch[0] Iteration[90/620], entropy: 0.8186, loss: 2.5389, lr: 3.45e-04
     Epoch[0] Iteration[100/620], entropy: 0.7664, loss: 2.5546, lr: 9.05e-04
     Epoch[0] Iteration[110/620], entropy: 0.6763, loss: 2.4775, lr: 9.05e-04
     Epoch[0] Iteration[120/620], entropy: 0.6225, loss: 2.5220, lr: 3.45e-04
     Epoch[0] Iteration[130/620], entropy: 0.7934, loss: 2.6497, lr: 0.00e+00
     Epoch[0] Iteration[140/620], entropy: 0.6998, loss: 2.6052, lr: 3.45e-04
     Epoch[0] Iteration[150/620], entropy: 0.5550, loss: 2.5145, lr: 9.05e-04
     Epoch[0] Iteration[160/620], entropy: 0.5680, loss: 2.4028, lr: 9.05e-04
     Epoch[0] Iteration[170/620], entropy: 0.6839, loss: 2.5563, lr: 3.45e-04
     Epoch[0] Iteration[180/620], entropy: 0.5794, loss: 2.4326, lr: 0.00e+00
     Epoch[0] Iteration[190/620], entropy: 0.7485, loss: 2.6389, lr: 3.45e-04
     Epoch[0] Iteration[200/620], entropy: 0.6432, loss: 2.5923, lr: 9.05e-04
     Epoch[0] Iteration[210/620], entropy: 0.7056, loss: 2.5641, lr: 9.05e-04
     Epoch[0] Iteration[220/620], entropy: 0.4225, loss: 2.3251, lr: 3.45e-04
     Epoch[0] Iteration[230/620], entropy: 0.5929, loss: 2.5572, lr: 0.00e+00
     Epoch[0] Iteration[240/620], entropy: 0.6642, loss: 2.5410, lr: 3.45e-04
     Epoch[0] Iteration[250/620], entropy: 0.5584, loss: 2.4517, lr: 9.05e-04
     Epoch[0] Iteration[260/620], entropy: 0.6439, loss: 2.4930, lr: 9.05e-04
     Epoch[0] Iteration[270/620], entropy: 0.6167, loss: 2.5133, lr: 3.45e-04
     Epoch[0] Iteration[280/620], entropy: 0.5408, loss: 2.4918, lr: 0.00e+00
     Epoch[0] Iteration[290/620], entropy: 0.7663, loss: 2.6259, lr: 3.45e-04
     Epoch[0] Iteration[300/620], entropy: 0.5917, loss: 2.5142, lr: 9.05e-04
     Epoch[0] Iteration[310/620], entropy: 0.6011, loss: 2.4974, lr: 9.05e-04
     Epoch[0] Iteration[320/620], entropy: 0.6058, loss: 2.4299, lr: 3.45e-04
     Epoch[0] Iteration[330/620], entropy: 0.4652, loss: 2.4133, lr: 0.00e+00
     Epoch[0] Iteration[340/620], entropy: 0.4680, loss: 2.4805, lr: 3.45e-04
     Epoch[0] Iteration[350/620], entropy: 0.6385, loss: 2.5822, lr: 9.05e-04
     Epoch[0] Iteration[360/620], entropy: 0.6541, loss: 2.5222, lr: 9.05e-04
     Epoch[0] Iteration[370/620], entropy: 0.4997, loss: 2.5079, lr: 3.45e-04
     Epoch[0] Iteration[380/620], entropy: 0.6176, loss: 2.4946, lr: 0.00e+00
     Epoch[0] Iteration[390/620], entropy: 0.4578, loss: 2.3692, lr: 3.45e-04
     Epoch[0] Iteration[400/620], entropy: 0.5602, loss: 2.4706, lr: 9.05e-04
     Epoch[0] Iteration[410/620], entropy: 0.6467, loss: 2.5029, lr: 9.05e-04
     Epoch[0] Iteration[420/620], entropy: 0.4743, loss: 2.4422, lr: 3.45e-04
     Epoch[0] Iteration[430/620], entropy: 0.5563, loss: 2.5696, lr: 0.00e+00
     Epoch[0] Iteration[440/620], entropy: 0.5617, loss: 2.4755, lr: 3.45e-04
     Epoch[0] Iteration[450/620], entropy: 0.5436, loss: 2.4779, lr: 9.05e-04
     Epoch[0] Iteration[460/620], entropy: 0.5638, loss: 2.5446, lr: 9.05e-04
     Epoch[0] Iteration[470/620], entropy: 0.4907, loss: 2.4859, lr: 3.45e-04
     Epoch[0] Iteration[480/620], entropy: 0.5368, loss: 2.4570, lr: 0.00e+00
     Epoch[0] Iteration[490/620], entropy: 0.5568, loss: 2.4408, lr: 3.45e-04
     Epoch[0] Iteration[500/620], entropy: 0.6305, loss: 2.5263, lr: 9.05e-04
     Epoch[0] Iteration[510/620], entropy: 0.5331, loss: 2.4556, lr: 9.05e-04
     Epoch[0] Iteration[520/620], entropy: 0.3506, loss: 2.3845, lr: 3.45e-04
     Epoch[0] Iteration[530/620], entropy: 0.7543, loss: 2.5808, lr: 0.00e+00
     Epoch[0] Iteration[540/620], entropy: 0.5738, loss: 2.4456, lr: 3.45e-04
     Epoch[0] Iteration[550/620], entropy: 0.5714, loss: 2.4969, lr: 9.05e-04
     Epoch[0] Iteration[560/620], entropy: 0.4639, loss: 2.4236, lr: 9.05e-04
