Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun/ham_icfg_tta/exp3.2.4/2025091110542
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 30
     lr: 1e-05
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/jiahao/task/IRRA/tta.py:267: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 37.304 | 55.557 | 63.548 | 20.140 | 2.213 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 19848
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 8])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 19848
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 1240
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation
/home/jiahao/task/IRRA/tta.py:65: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/1240], entropy: 0.7742, loss: 2.0841, lr: 9.38e-06
     Epoch[0] Iteration[20/1240], entropy: 0.5969, loss: 1.9414, lr: 4.06e-06
     Epoch[0] Iteration[30/1240], entropy: 0.7855, loss: 2.0699, lr: 3.94e-08
     Epoch[0] Iteration[40/1240], entropy: 0.5317, loss: 1.8733, lr: 2.87e-06
     Epoch[0] Iteration[50/1240], entropy: 0.8420, loss: 2.1265, lr: 8.64e-06
     Epoch[0] Iteration[60/1240], entropy: 0.7895, loss: 2.1002, lr: 9.38e-06
     Epoch[0] Iteration[70/1240], entropy: 0.6621, loss: 2.0175, lr: 4.06e-06
     Epoch[0] Iteration[80/1240], entropy: 0.8471, loss: 2.1478, lr: 3.94e-08
     Epoch[0] Iteration[90/1240], entropy: 0.6260, loss: 1.9948, lr: 2.87e-06
     Epoch[0] Iteration[100/1240], entropy: 0.5498, loss: 1.9539, lr: 8.64e-06
     Epoch[0] Iteration[110/1240], entropy: 0.7882, loss: 2.1033, lr: 9.38e-06
     Epoch[0] Iteration[120/1240], entropy: 0.5679, loss: 1.9198, lr: 4.06e-06
     Epoch[0] Iteration[130/1240], entropy: 0.9203, loss: 2.2208, lr: 3.94e-08
     Epoch[0] Iteration[140/1240], entropy: 0.8854, loss: 2.1195, lr: 2.87e-06
     Epoch[0] Iteration[150/1240], entropy: 0.8137, loss: 2.1042, lr: 8.64e-06
     Epoch[0] Iteration[160/1240], entropy: 0.6380, loss: 1.9966, lr: 9.38e-06
     Epoch[0] Iteration[170/1240], entropy: 0.9064, loss: 2.1648, lr: 4.06e-06
     Epoch[0] Iteration[180/1240], entropy: 0.7379, loss: 2.0587, lr: 3.94e-08
     Epoch[0] Iteration[190/1240], entropy: 0.8046, loss: 2.1371, lr: 2.87e-06
     Epoch[0] Iteration[200/1240], entropy: 0.7041, loss: 2.0447, lr: 8.64e-06
     Epoch[0] Iteration[210/1240], entropy: 0.7456, loss: 2.0730, lr: 9.38e-06
     Epoch[0] Iteration[220/1240], entropy: 0.6087, loss: 1.9394, lr: 4.06e-06
     Epoch[0] Iteration[230/1240], entropy: 0.5426, loss: 1.9382, lr: 3.94e-08
     Epoch[0] Iteration[240/1240], entropy: 0.9455, loss: 2.2236, lr: 2.87e-06
     Epoch[0] Iteration[250/1240], entropy: 1.0955, loss: 2.3322, lr: 8.64e-06
     Epoch[0] Iteration[260/1240], entropy: 0.5975, loss: 1.9336, lr: 9.38e-06
     Epoch[0] Iteration[270/1240], entropy: 0.5631, loss: 1.8627, lr: 4.06e-06
     Epoch[0] Iteration[280/1240], entropy: 0.8208, loss: 2.1534, lr: 3.94e-08
     Epoch[0] Iteration[290/1240], entropy: 0.8050, loss: 2.0871, lr: 2.87e-06
     Epoch[0] Iteration[300/1240], entropy: 0.5697, loss: 1.9354, lr: 8.64e-06
     Epoch[0] Iteration[310/1240], entropy: 0.8946, loss: 2.1914, lr: 9.38e-06
     Epoch[0] Iteration[320/1240], entropy: 0.7859, loss: 2.1273, lr: 4.06e-06
     Epoch[0] Iteration[330/1240], entropy: 0.6623, loss: 1.9430, lr: 3.94e-08
     Epoch[0] Iteration[340/1240], entropy: 0.7155, loss: 1.9711, lr: 2.87e-06
     Epoch[0] Iteration[350/1240], entropy: 0.9604, loss: 2.1926, lr: 8.64e-06
     Epoch[0] Iteration[360/1240], entropy: 0.6435, loss: 1.9917, lr: 9.38e-06
     Epoch[0] Iteration[370/1240], entropy: 0.7394, loss: 2.0598, lr: 4.06e-06
     Epoch[0] Iteration[380/1240], entropy: 0.9297, loss: 2.2297, lr: 3.94e-08
     Epoch[0] Iteration[390/1240], entropy: 0.8922, loss: 2.1661, lr: 2.87e-06
     Epoch[0] Iteration[400/1240], entropy: 0.6434, loss: 2.0000, lr: 8.64e-06
     Epoch[0] Iteration[410/1240], entropy: 0.6880, loss: 2.0484, lr: 9.38e-06
     Epoch[0] Iteration[420/1240], entropy: 0.4856, loss: 1.9144, lr: 4.06e-06
     Epoch[0] Iteration[430/1240], entropy: 0.6519, loss: 2.0034, lr: 3.94e-08
     Epoch[0] Iteration[440/1240], entropy: 0.7705, loss: 2.0445, lr: 2.87e-06
     Epoch[0] Iteration[450/1240], entropy: 0.9700, loss: 2.1517, lr: 8.64e-06
     Epoch[0] Iteration[460/1240], entropy: 0.8031, loss: 2.1204, lr: 9.38e-06
     Epoch[0] Iteration[470/1240], entropy: 0.6765, loss: 2.0221, lr: 4.06e-06
     Epoch[0] Iteration[480/1240], entropy: 0.8168, loss: 2.0286, lr: 3.94e-08
     Epoch[0] Iteration[490/1240], entropy: 0.6941, loss: 1.9951, lr: 2.87e-06
     Epoch[0] Iteration[500/1240], entropy: 1.0586, loss: 2.2980, lr: 8.64e-06
     Epoch[0] Iteration[510/1240], entropy: 0.8221, loss: 2.0393, lr: 9.38e-06
     Epoch[0] Iteration[520/1240], entropy: 0.7749, loss: 2.1393, lr: 4.06e-06
     Epoch[0] Iteration[530/1240], entropy: 0.6705, loss: 2.0729, lr: 3.94e-08
     Epoch[0] Iteration[540/1240], entropy: 0.7115, loss: 2.0088, lr: 2.87e-06
     Epoch[0] Iteration[550/1240], entropy: 0.7845, loss: 2.1250, lr: 8.64e-06
     Epoch[0] Iteration[560/1240], entropy: 0.8438, loss: 2.0739, lr: 9.38e-06
     Epoch[0] Iteration[570/1240], entropy: 0.8094, loss: 2.0916, lr: 4.06e-06
     Epoch[0] Iteration[580/1240], entropy: 0.8355, loss: 2.1255, lr: 3.94e-08
     Epoch[0] Iteration[590/1240], entropy: 1.0167, loss: 2.2298, lr: 2.87e-06
     Epoch[0] Iteration[600/1240], entropy: 0.8844, loss: 2.1447, lr: 8.64e-06
     Epoch[0] Iteration[610/1240], entropy: 0.9568, loss: 2.1912, lr: 9.38e-06
     Epoch[0] Iteration[620/1240], entropy: 0.8069, loss: 2.1382, lr: 4.06e-06
     Epoch[0] Iteration[630/1240], entropy: 0.5465, loss: 1.9694, lr: 3.94e-08
     Epoch[0] Iteration[640/1240], entropy: 0.8017, loss: 2.0725, lr: 2.87e-06
     Epoch[0] Iteration[650/1240], entropy: 0.7823, loss: 2.0710, lr: 8.64e-06
     Epoch[0] Iteration[660/1240], entropy: 0.7391, loss: 2.0297, lr: 9.38e-06
     Epoch[0] Iteration[670/1240], entropy: 0.8719, loss: 2.2094, lr: 4.06e-06
     Epoch[0] Iteration[680/1240], entropy: 1.0819, loss: 2.2979, lr: 3.94e-08
     Epoch[0] Iteration[690/1240], entropy: 0.5880, loss: 1.9168, lr: 2.87e-06
     Epoch[0] Iteration[700/1240], entropy: 0.6305, loss: 1.9516, lr: 8.64e-06
     Epoch[0] Iteration[710/1240], entropy: 0.7288, loss: 2.0323, lr: 9.38e-06
     Epoch[0] Iteration[720/1240], entropy: 0.8685, loss: 2.1910, lr: 4.06e-06
     Epoch[0] Iteration[730/1240], entropy: 0.6864, loss: 2.0385, lr: 3.94e-08
     Epoch[0] Iteration[740/1240], entropy: 0.7843, loss: 2.0878, lr: 2.87e-06
     Epoch[0] Iteration[750/1240], entropy: 0.8114, loss: 2.0743, lr: 8.64e-06
     Epoch[0] Iteration[760/1240], entropy: 0.7604, loss: 2.0813, lr: 9.38e-06
     Epoch[0] Iteration[770/1240], entropy: 0.8155, loss: 2.0581, lr: 4.06e-06
     Epoch[0] Iteration[780/1240], entropy: 0.6308, loss: 1.9582, lr: 3.94e-08
     Epoch[0] Iteration[790/1240], entropy: 0.7083, loss: 1.9858, lr: 2.87e-06
     Epoch[0] Iteration[800/1240], entropy: 0.7428, loss: 2.1150, lr: 8.64e-06
     Epoch[0] Iteration[810/1240], entropy: 0.7060, loss: 2.0938, lr: 9.38e-06
     Epoch[0] Iteration[820/1240], entropy: 1.0053, loss: 2.2686, lr: 4.06e-06
     Epoch[0] Iteration[830/1240], entropy: 0.4749, loss: 1.9130, lr: 3.94e-08
     Epoch[0] Iteration[840/1240], entropy: 0.8665, loss: 2.1772, lr: 2.87e-06
     Epoch[0] Iteration[850/1240], entropy: 0.6940, loss: 2.0621, lr: 8.64e-06
     Epoch[0] Iteration[860/1240], entropy: 0.8005, loss: 2.1776, lr: 9.38e-06
     Epoch[0] Iteration[870/1240], entropy: 0.8640, loss: 2.1727, lr: 4.06e-06
     Epoch[0] Iteration[880/1240], entropy: 0.5033, loss: 1.8969, lr: 3.94e-08
     Epoch[0] Iteration[890/1240], entropy: 0.7533, loss: 2.0943, lr: 2.87e-06
     Epoch[0] Iteration[900/1240], entropy: 0.8823, loss: 2.0686, lr: 8.64e-06
     Epoch[0] Iteration[910/1240], entropy: 0.9085, loss: 2.2235, lr: 9.38e-06
     Epoch[0] Iteration[920/1240], entropy: 0.6870, loss: 2.0461, lr: 4.06e-06
     Epoch[0] Iteration[930/1240], entropy: 0.5638, loss: 1.9882, lr: 3.94e-08
     Epoch[0] Iteration[940/1240], entropy: 0.8030, loss: 2.1206, lr: 2.87e-06
     Epoch[0] Iteration[950/1240], entropy: 0.4493, loss: 1.7269, lr: 8.64e-06
     Epoch[0] Iteration[960/1240], entropy: 0.8000, loss: 2.1096, lr: 9.38e-06
     Epoch[0] Iteration[970/1240], entropy: 0.9406, loss: 2.2379, lr: 4.06e-06
     Epoch[0] Iteration[980/1240], entropy: 0.8230, loss: 2.1633, lr: 3.94e-08
     Epoch[0] Iteration[990/1240], entropy: 0.7704, loss: 2.0568, lr: 2.87e-06
     Epoch[0] Iteration[1000/1240], entropy: 0.6922, loss: 1.9845, lr: 8.64e-06
     Epoch[0] Iteration[1010/1240], entropy: 0.7476, loss: 1.9943, lr: 9.38e-06
     Epoch[0] Iteration[1020/1240], entropy: 0.7713, loss: 2.0765, lr: 4.06e-06
     Epoch[0] Iteration[1030/1240], entropy: 0.6645, loss: 2.0159, lr: 3.94e-08
     Epoch[0] Iteration[1040/1240], entropy: 0.7949, loss: 2.0917, lr: 2.87e-06
     Epoch[0] Iteration[1050/1240], entropy: 0.7751, loss: 2.1452, lr: 8.64e-06
