/home/jiahao/miniconda3/envs/irra/lib/python3.9/site-packages/torch/nn/functional.py:3609: UserWarning: Default upsampling behavior when mode=bilinear is changed to align_corners=False since 0.4.0. Please specify align_corners=True if the old behavior is desired. See the documentation of nn.Upsample for details.
  warnings.warn(
Not using distributed mode
### Hyper-parameters:
     output_dir: output/ham_icfg_tta/exp0.0.0/2025090116173
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 30
     lr: 1e-05
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.641 | 77.509 | 83.268 | 35.542 | 6.004 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 19848
     uncertainty ...
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 19848
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 1240
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.0.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.0.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.0.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.0.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 25600
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation
     Epoch[0] Iteration[10/1240], entropy: 1.4990, loss: 1.4990, lr: 9.38e-06
     Epoch[0] Iteration[20/1240], entropy: 1.6372, loss: 1.6372, lr: 4.06e-06
     Epoch[0] Iteration[30/1240], entropy: 1.5828, loss: 1.5828, lr: 3.94e-08
     Epoch[0] Iteration[40/1240], entropy: 1.5297, loss: 1.5297, lr: 2.87e-06
     Epoch[0] Iteration[50/1240], entropy: 1.5774, loss: 1.5774, lr: 8.64e-06
     Epoch[0] Iteration[60/1240], entropy: 1.4546, loss: 1.4546, lr: 9.38e-06
     Epoch[0] Iteration[70/1240], entropy: 1.5758, loss: 1.5758, lr: 4.06e-06
     Epoch[0] Iteration[80/1240], entropy: 1.5515, loss: 1.5515, lr: 3.94e-08
     Epoch[0] Iteration[90/1240], entropy: 1.4551, loss: 1.4551, lr: 2.87e-06
     Epoch[0] Iteration[100/1240], entropy: 1.5379, loss: 1.5379, lr: 8.64e-06
     Epoch[0] Iteration[110/1240], entropy: 1.5079, loss: 1.5079, lr: 9.38e-06
     Epoch[0] Iteration[120/1240], entropy: 1.4071, loss: 1.4071, lr: 4.06e-06
     Epoch[0] Iteration[130/1240], entropy: 1.3166, loss: 1.3166, lr: 3.94e-08
     Epoch[0] Iteration[140/1240], entropy: 1.4717, loss: 1.4717, lr: 2.87e-06
     Epoch[0] Iteration[150/1240], entropy: 1.3651, loss: 1.3651, lr: 8.64e-06
     Epoch[0] Iteration[160/1240], entropy: 1.4103, loss: 1.4103, lr: 9.38e-06
     Epoch[0] Iteration[170/1240], entropy: 1.3821, loss: 1.3821, lr: 4.06e-06
     Epoch[0] Iteration[180/1240], entropy: 1.5232, loss: 1.5232, lr: 3.94e-08
     Epoch[0] Iteration[190/1240], entropy: 1.4457, loss: 1.4457, lr: 2.87e-06
     Epoch[0] Iteration[200/1240], entropy: 1.6671, loss: 1.6671, lr: 8.64e-06
     Epoch[0] Iteration[210/1240], entropy: 1.4579, loss: 1.4579, lr: 9.38e-06
     Epoch[0] Iteration[220/1240], entropy: 1.5161, loss: 1.5161, lr: 4.06e-06
     Epoch[0] Iteration[230/1240], entropy: 1.5388, loss: 1.5388, lr: 3.94e-08
     Epoch[0] Iteration[240/1240], entropy: 1.4137, loss: 1.4137, lr: 2.87e-06
     Epoch[0] Iteration[250/1240], entropy: 1.3319, loss: 1.3319, lr: 8.64e-06
     Epoch[0] Iteration[260/1240], entropy: 1.4802, loss: 1.4802, lr: 9.38e-06
     Epoch[0] Iteration[270/1240], entropy: 1.6765, loss: 1.6765, lr: 4.06e-06
     Epoch[0] Iteration[280/1240], entropy: 1.4697, loss: 1.4697, lr: 3.94e-08
     Epoch[0] Iteration[290/1240], entropy: 1.5266, loss: 1.5266, lr: 2.87e-06
     Epoch[0] Iteration[300/1240], entropy: 1.6212, loss: 1.6212, lr: 8.64e-06
     Epoch[0] Iteration[310/1240], entropy: 1.4590, loss: 1.4590, lr: 9.38e-06
     Epoch[0] Iteration[320/1240], entropy: 1.4926, loss: 1.4926, lr: 4.06e-06
     Epoch[0] Iteration[330/1240], entropy: 1.3959, loss: 1.3959, lr: 3.94e-08
     Epoch[0] Iteration[340/1240], entropy: 1.6717, loss: 1.6717, lr: 2.87e-06
     Epoch[0] Iteration[350/1240], entropy: 1.5298, loss: 1.5298, lr: 8.64e-06
     Epoch[0] Iteration[360/1240], entropy: 1.3270, loss: 1.3270, lr: 9.38e-06
     Epoch[0] Iteration[370/1240], entropy: 1.6016, loss: 1.6016, lr: 4.06e-06
     Epoch[0] Iteration[380/1240], entropy: 1.6619, loss: 1.6619, lr: 3.94e-08
     Epoch[0] Iteration[390/1240], entropy: 1.5324, loss: 1.5324, lr: 2.87e-06
     Epoch[0] Iteration[400/1240], entropy: 1.6550, loss: 1.6550, lr: 8.64e-06
     Epoch[0] Iteration[410/1240], entropy: 1.6025, loss: 1.6025, lr: 9.38e-06
     Epoch[0] Iteration[420/1240], entropy: 1.5768, loss: 1.5768, lr: 4.06e-06
     Epoch[0] Iteration[430/1240], entropy: 1.6111, loss: 1.6111, lr: 3.94e-08
     Epoch[0] Iteration[440/1240], entropy: 1.4066, loss: 1.4066, lr: 2.87e-06
     Epoch[0] Iteration[450/1240], entropy: 1.4679, loss: 1.4679, lr: 8.64e-06
     Epoch[0] Iteration[460/1240], entropy: 1.6452, loss: 1.6452, lr: 9.38e-06
     Epoch[0] Iteration[470/1240], entropy: 1.6018, loss: 1.6018, lr: 4.06e-06
     Epoch[0] Iteration[480/1240], entropy: 1.4330, loss: 1.4330, lr: 3.94e-08
     Epoch[0] Iteration[490/1240], entropy: 1.6851, loss: 1.6851, lr: 2.87e-06
     Epoch[0] Iteration[500/1240], entropy: 1.5899, loss: 1.5899, lr: 8.64e-06
     Epoch[0] Iteration[510/1240], entropy: 1.4871, loss: 1.4871, lr: 9.38e-06
     Epoch[0] Iteration[520/1240], entropy: 1.4674, loss: 1.4674, lr: 4.06e-06
     Epoch[0] Iteration[530/1240], entropy: 1.4829, loss: 1.4829, lr: 3.94e-08
