/home/jiahao/miniconda3/envs/irra/lib/python3.9/site-packages/torch/nn/functional.py:3609: UserWarning: Default upsampling behavior when mode=bilinear is changed to align_corners=False since 0.4.0. Please specify align_corners=True if the old behavior is desired. See the documentation of nn.Upsample for details.
  warnings.warn(
Not using distributed mode
### Hyper-parameters:
     output_dir: output/ham_icfg_tta/exp0.1.4/2025090209205
     seed: 42
     device: cuda
     batch_size_tta: 32
     epochs: 30
     lr: 0.001
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.641 | 77.509 | 83.268 | 35.542 | 6.004 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 19848
     uncertainty ...
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 19848
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 620
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.0.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.0.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.0.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.0.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.6.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 25600
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation
     Epoch[0] Iteration[10/620], entropy: 1.0311, loss: 1.0311, lr: 9.05e-04
     Epoch[0] Iteration[20/620], entropy: 0.9224, loss: 0.9224, lr: 3.45e-04
     Epoch[0] Iteration[30/620], entropy: 0.8836, loss: 0.8836, lr: 0.00e+00
     Epoch[0] Iteration[40/620], entropy: 0.8905, loss: 0.8905, lr: 3.45e-04
     Epoch[0] Iteration[50/620], entropy: 0.7877, loss: 0.7877, lr: 9.05e-04
     Epoch[0] Iteration[60/620], entropy: 0.7022, loss: 0.7022, lr: 9.05e-04
     Epoch[0] Iteration[70/620], entropy: 0.6794, loss: 0.6794, lr: 3.45e-04
     Epoch[0] Iteration[80/620], entropy: 0.5889, loss: 0.5889, lr: 0.00e+00
     Epoch[0] Iteration[90/620], entropy: 0.7063, loss: 0.7063, lr: 3.45e-04
     Epoch[0] Iteration[100/620], entropy: 0.5606, loss: 0.5606, lr: 9.05e-04
     Epoch[0] Iteration[110/620], entropy: 0.6235, loss: 0.6235, lr: 9.05e-04
     Epoch[0] Iteration[120/620], entropy: 0.6254, loss: 0.6254, lr: 3.45e-04
     Epoch[0] Iteration[130/620], entropy: 0.6527, loss: 0.6527, lr: 0.00e+00
     Epoch[0] Iteration[140/620], entropy: 0.5984, loss: 0.5984, lr: 3.45e-04
     Epoch[0] Iteration[150/620], entropy: 0.4774, loss: 0.4774, lr: 9.05e-04
     Epoch[0] Iteration[160/620], entropy: 0.4920, loss: 0.4920, lr: 9.05e-04
     Epoch[0] Iteration[170/620], entropy: 0.4591, loss: 0.4591, lr: 3.45e-04
     Epoch[0] Iteration[180/620], entropy: 0.4296, loss: 0.4296, lr: 0.00e+00
     Epoch[0] Iteration[190/620], entropy: 0.5582, loss: 0.5582, lr: 3.45e-04
     Epoch[0] Iteration[200/620], entropy: 0.5692, loss: 0.5692, lr: 9.05e-04
     Epoch[0] Iteration[210/620], entropy: 0.4679, loss: 0.4679, lr: 9.05e-04
     Epoch[0] Iteration[220/620], entropy: 0.4270, loss: 0.4270, lr: 3.45e-04
     Epoch[0] Iteration[230/620], entropy: 0.5626, loss: 0.5626, lr: 0.00e+00
     Epoch[0] Iteration[240/620], entropy: 0.5433, loss: 0.5433, lr: 3.45e-04
     Epoch[0] Iteration[250/620], entropy: 0.4722, loss: 0.4722, lr: 9.05e-04
     Epoch[0] Iteration[260/620], entropy: 0.4941, loss: 0.4941, lr: 9.05e-04
     Epoch[0] Iteration[270/620], entropy: 0.5066, loss: 0.5066, lr: 3.45e-04
     Epoch[0] Iteration[280/620], entropy: 0.4740, loss: 0.4740, lr: 0.00e+00
     Epoch[0] Iteration[290/620], entropy: 0.5403, loss: 0.5403, lr: 3.45e-04
     Epoch[0] Iteration[300/620], entropy: 0.5037, loss: 0.5037, lr: 9.05e-04
     Epoch[0] Iteration[310/620], entropy: 0.5349, loss: 0.5349, lr: 9.05e-04
     Epoch[0] Iteration[320/620], entropy: 0.3796, loss: 0.3796, lr: 3.45e-04
     Epoch[0] Iteration[330/620], entropy: 0.5405, loss: 0.5405, lr: 0.00e+00
     Epoch[0] Iteration[340/620], entropy: 0.5431, loss: 0.5431, lr: 3.45e-04
     Epoch[0] Iteration[350/620], entropy: 0.5095, loss: 0.5095, lr: 9.05e-04
     Epoch[0] Iteration[360/620], entropy: 0.5838, loss: 0.5838, lr: 9.05e-04
     Epoch[0] Iteration[370/620], entropy: 0.4818, loss: 0.4818, lr: 3.45e-04
     Epoch[0] Iteration[380/620], entropy: 0.4462, loss: 0.4462, lr: 0.00e+00
     Epoch[0] Iteration[390/620], entropy: 0.4169, loss: 0.4169, lr: 3.45e-04
     Epoch[0] Iteration[400/620], entropy: 0.4487, loss: 0.4487, lr: 9.05e-04
     Epoch[0] Iteration[410/620], entropy: 0.5039, loss: 0.5039, lr: 9.05e-04
     Epoch[0] Iteration[420/620], entropy: 0.4338, loss: 0.4338, lr: 3.45e-04
     Epoch[0] Iteration[430/620], entropy: 0.5523, loss: 0.5523, lr: 0.00e+00
     Epoch[0] Iteration[440/620], entropy: 0.4567, loss: 0.4567, lr: 3.45e-04
     Epoch[0] Iteration[450/620], entropy: 0.4819, loss: 0.4819, lr: 9.05e-04
     Epoch[0] Iteration[460/620], entropy: 0.4492, loss: 0.4492, lr: 9.05e-04
     Epoch[0] Iteration[470/620], entropy: 0.5318, loss: 0.5318, lr: 3.45e-04
     Epoch[0] Iteration[480/620], entropy: 0.4225, loss: 0.4225, lr: 0.00e+00
     Epoch[0] Iteration[490/620], entropy: 0.4800, loss: 0.4800, lr: 3.45e-04
     Epoch[0] Iteration[500/620], entropy: 0.4695, loss: 0.4695, lr: 9.05e-04
     Epoch[0] Iteration[510/620], entropy: 0.4791, loss: 0.4791, lr: 9.05e-04
     Epoch[0] Iteration[520/620], entropy: 0.3674, loss: 0.3674, lr: 3.45e-04
     Epoch[0] Iteration[530/620], entropy: 0.5848, loss: 0.5848, lr: 0.00e+00
     Epoch[0] Iteration[540/620], entropy: 0.4696, loss: 0.4696, lr: 3.45e-04
