Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun/ham_icfg_tta/exp0.0.1/2025090416404
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 30
     lr: 5e-05
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/jiahao/task/IRRA/tta.py:261: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.631 | 77.519 | 83.268 | 35.542 | 6.004 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 19848
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 8])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 19848
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 1240
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation
/home/jiahao/task/IRRA/tta.py:65: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/1240], entropy: 0.6238, loss: 0.6238, lr: 4.69e-05
     Epoch[0] Iteration[20/1240], entropy: 0.4729, loss: 0.4729, lr: 2.03e-05
     Epoch[0] Iteration[30/1240], entropy: 0.8172, loss: 0.8172, lr: 1.97e-07
     Epoch[0] Iteration[40/1240], entropy: 0.8281, loss: 0.8281, lr: 1.44e-05
     Epoch[0] Iteration[50/1240], entropy: 0.6248, loss: 0.6248, lr: 4.32e-05
     Epoch[0] Iteration[60/1240], entropy: 0.6491, loss: 0.6491, lr: 4.69e-05
     Epoch[0] Iteration[70/1240], entropy: 0.7215, loss: 0.7215, lr: 2.03e-05
     Epoch[0] Iteration[80/1240], entropy: 0.6824, loss: 0.6824, lr: 1.97e-07
     Epoch[0] Iteration[90/1240], entropy: 0.5109, loss: 0.5109, lr: 1.44e-05
     Epoch[0] Iteration[100/1240], entropy: 0.7788, loss: 0.7788, lr: 4.32e-05
     Epoch[0] Iteration[110/1240], entropy: 0.5138, loss: 0.5138, lr: 4.69e-05
     Epoch[0] Iteration[120/1240], entropy: 0.4819, loss: 0.4819, lr: 2.03e-05
     Epoch[0] Iteration[130/1240], entropy: 0.6397, loss: 0.6397, lr: 1.97e-07
     Epoch[0] Iteration[140/1240], entropy: 0.6704, loss: 0.6704, lr: 1.44e-05
     Epoch[0] Iteration[150/1240], entropy: 0.6173, loss: 0.6173, lr: 4.32e-05
     Epoch[0] Iteration[160/1240], entropy: 0.5108, loss: 0.5108, lr: 4.69e-05
     Epoch[0] Iteration[170/1240], entropy: 0.6391, loss: 0.6391, lr: 2.03e-05
     Epoch[0] Iteration[180/1240], entropy: 0.3632, loss: 0.3632, lr: 1.97e-07
     Epoch[0] Iteration[190/1240], entropy: 0.4436, loss: 0.4436, lr: 1.44e-05
     Epoch[0] Iteration[200/1240], entropy: 0.4536, loss: 0.4536, lr: 4.32e-05
     Epoch[0] Iteration[210/1240], entropy: 0.6220, loss: 0.6220, lr: 4.69e-05
     Epoch[0] Iteration[220/1240], entropy: 0.4408, loss: 0.4408, lr: 2.03e-05
     Epoch[0] Iteration[230/1240], entropy: 0.5124, loss: 0.5124, lr: 1.97e-07
     Epoch[0] Iteration[240/1240], entropy: 0.5494, loss: 0.5494, lr: 1.44e-05
     Epoch[0] Iteration[250/1240], entropy: 0.7149, loss: 0.7149, lr: 4.32e-05
     Epoch[0] Iteration[260/1240], entropy: 0.7218, loss: 0.7218, lr: 4.69e-05
     Epoch[0] Iteration[270/1240], entropy: 0.5517, loss: 0.5517, lr: 2.03e-05
     Epoch[0] Iteration[280/1240], entropy: 0.5933, loss: 0.5933, lr: 1.97e-07
     Epoch[0] Iteration[290/1240], entropy: 0.4996, loss: 0.4996, lr: 1.44e-05
     Epoch[0] Iteration[300/1240], entropy: 0.4931, loss: 0.4931, lr: 4.32e-05
     Epoch[0] Iteration[310/1240], entropy: 0.6573, loss: 0.6573, lr: 4.69e-05
     Epoch[0] Iteration[320/1240], entropy: 0.4942, loss: 0.4942, lr: 2.03e-05
     Epoch[0] Iteration[330/1240], entropy: 0.8868, loss: 0.8868, lr: 1.97e-07
     Epoch[0] Iteration[340/1240], entropy: 0.4649, loss: 0.4649, lr: 1.44e-05
     Epoch[0] Iteration[350/1240], entropy: 0.6370, loss: 0.6370, lr: 4.32e-05
     Epoch[0] Iteration[360/1240], entropy: 0.5465, loss: 0.5465, lr: 4.69e-05
     Epoch[0] Iteration[370/1240], entropy: 0.6289, loss: 0.6289, lr: 2.03e-05
     Epoch[0] Iteration[380/1240], entropy: 0.6925, loss: 0.6925, lr: 1.97e-07
     Epoch[0] Iteration[390/1240], entropy: 0.5177, loss: 0.5177, lr: 1.44e-05
     Epoch[0] Iteration[400/1240], entropy: 0.5215, loss: 0.5215, lr: 4.32e-05
     Epoch[0] Iteration[410/1240], entropy: 0.4707, loss: 0.4707, lr: 4.69e-05
     Epoch[0] Iteration[420/1240], entropy: 0.5597, loss: 0.5597, lr: 2.03e-05
     Epoch[0] Iteration[430/1240], entropy: 0.7351, loss: 0.7351, lr: 1.97e-07
     Epoch[0] Iteration[440/1240], entropy: 0.4736, loss: 0.4736, lr: 1.44e-05
     Epoch[0] Iteration[450/1240], entropy: 0.8067, loss: 0.8067, lr: 4.32e-05
     Epoch[0] Iteration[460/1240], entropy: 0.6352, loss: 0.6352, lr: 4.69e-05
     Epoch[0] Iteration[470/1240], entropy: 0.7566, loss: 0.7566, lr: 2.03e-05
     Epoch[0] Iteration[480/1240], entropy: 0.5780, loss: 0.5780, lr: 1.97e-07
     Epoch[0] Iteration[490/1240], entropy: 0.5179, loss: 0.5179, lr: 1.44e-05
     Epoch[0] Iteration[500/1240], entropy: 0.9094, loss: 0.9094, lr: 4.32e-05
