Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun/ham_icfg_tta/exp0.1.2/2025090503260
     seed: 42
     device: cuda
     batch_size_tta: 32
     epochs: 30
     lr: 0.0001
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/jiahao/task/IRRA/tta.py:261: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.631 | 77.519 | 83.268 | 35.542 | 6.004 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 19848
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 4])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 19848
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 620
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation
/home/jiahao/task/IRRA/tta.py:65: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/620], entropy: 0.4702, loss: 0.4702, lr: 9.05e-05
     Epoch[0] Iteration[20/620], entropy: 0.3384, loss: 0.3384, lr: 3.45e-05
     Epoch[0] Iteration[30/620], entropy: 0.3481, loss: 0.3481, lr: 0.00e+00
     Epoch[0] Iteration[40/620], entropy: 0.2590, loss: 0.2590, lr: 3.45e-05
     Epoch[0] Iteration[50/620], entropy: 0.3695, loss: 0.3695, lr: 9.05e-05
     Epoch[0] Iteration[60/620], entropy: 0.3113, loss: 0.3113, lr: 9.05e-05
     Epoch[0] Iteration[70/620], entropy: 0.3515, loss: 0.3515, lr: 3.45e-05
     Epoch[0] Iteration[80/620], entropy: 0.4015, loss: 0.4015, lr: 0.00e+00
     Epoch[0] Iteration[90/620], entropy: 0.3678, loss: 0.3678, lr: 3.45e-05
     Epoch[0] Iteration[100/620], entropy: 0.3217, loss: 0.3217, lr: 9.05e-05
     Epoch[0] Iteration[110/620], entropy: 0.3213, loss: 0.3213, lr: 9.05e-05
     Epoch[0] Iteration[120/620], entropy: 0.4252, loss: 0.4252, lr: 3.45e-05
     Epoch[0] Iteration[130/620], entropy: 0.3210, loss: 0.3210, lr: 0.00e+00
     Epoch[0] Iteration[140/620], entropy: 0.4100, loss: 0.4100, lr: 3.45e-05
     Epoch[0] Iteration[150/620], entropy: 0.3346, loss: 0.3346, lr: 9.05e-05
     Epoch[0] Iteration[160/620], entropy: 0.3234, loss: 0.3234, lr: 9.05e-05
     Epoch[0] Iteration[170/620], entropy: 0.3028, loss: 0.3028, lr: 3.45e-05
     Epoch[0] Iteration[180/620], entropy: 0.4606, loss: 0.4606, lr: 0.00e+00
     Epoch[0] Iteration[190/620], entropy: 0.3287, loss: 0.3287, lr: 3.45e-05
     Epoch[0] Iteration[200/620], entropy: 0.3136, loss: 0.3136, lr: 9.05e-05
     Epoch[0] Iteration[210/620], entropy: 0.3352, loss: 0.3352, lr: 9.05e-05
     Epoch[0] Iteration[220/620], entropy: 0.3287, loss: 0.3287, lr: 3.45e-05
     Epoch[0] Iteration[230/620], entropy: 0.3968, loss: 0.3968, lr: 0.00e+00
     Epoch[0] Iteration[240/620], entropy: 0.2757, loss: 0.2757, lr: 3.45e-05
     Epoch[0] Iteration[250/620], entropy: 0.3896, loss: 0.3896, lr: 9.05e-05
     Epoch[0] Iteration[260/620], entropy: 0.2902, loss: 0.2902, lr: 9.05e-05
     Epoch[0] Iteration[270/620], entropy: 0.3092, loss: 0.3092, lr: 3.45e-05
     Epoch[0] Iteration[280/620], entropy: 0.3487, loss: 0.3487, lr: 0.00e+00
     Epoch[0] Iteration[290/620], entropy: 0.3438, loss: 0.3438, lr: 3.45e-05
     Epoch[0] Iteration[300/620], entropy: 0.2856, loss: 0.2856, lr: 9.05e-05
     Epoch[0] Iteration[310/620], entropy: 0.3991, loss: 0.3991, lr: 9.05e-05
     Epoch[0] Iteration[320/620], entropy: 0.4014, loss: 0.4014, lr: 3.45e-05
     Epoch[0] Iteration[330/620], entropy: 0.2885, loss: 0.2885, lr: 0.00e+00
     Epoch[0] Iteration[340/620], entropy: 0.3209, loss: 0.3209, lr: 3.45e-05
     Epoch[0] Iteration[350/620], entropy: 0.3596, loss: 0.3596, lr: 9.05e-05
     Epoch[0] Iteration[360/620], entropy: 0.4144, loss: 0.4144, lr: 9.05e-05
     Epoch[0] Iteration[370/620], entropy: 0.2808, loss: 0.2808, lr: 3.45e-05
     Epoch[0] Iteration[380/620], entropy: 0.2584, loss: 0.2584, lr: 0.00e+00
     Epoch[0] Iteration[390/620], entropy: 0.3304, loss: 0.3304, lr: 3.45e-05
     Epoch[0] Iteration[400/620], entropy: 0.3230, loss: 0.3230, lr: 9.05e-05
     Epoch[0] Iteration[410/620], entropy: 0.3649, loss: 0.3649, lr: 9.05e-05
     Epoch[0] Iteration[420/620], entropy: 0.4896, loss: 0.4896, lr: 3.45e-05
     Epoch[0] Iteration[430/620], entropy: 0.2220, loss: 0.2220, lr: 0.00e+00
     Epoch[0] Iteration[440/620], entropy: 0.2512, loss: 0.2512, lr: 3.45e-05
     Epoch[0] Iteration[450/620], entropy: 0.3350, loss: 0.3350, lr: 9.05e-05
     Epoch[0] Iteration[460/620], entropy: 0.3194, loss: 0.3194, lr: 9.05e-05
     Epoch[0] Iteration[470/620], entropy: 0.3639, loss: 0.3639, lr: 3.45e-05
     Epoch[0] Iteration[480/620], entropy: 0.2551, loss: 0.2551, lr: 0.00e+00
     Epoch[0] Iteration[490/620], entropy: 0.2928, loss: 0.2928, lr: 3.45e-05
     Epoch[0] Iteration[500/620], entropy: 0.3630, loss: 0.3630, lr: 9.05e-05
     Epoch[0] Iteration[510/620], entropy: 0.2999, loss: 0.2999, lr: 9.05e-05
