/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun2/ham_icfg_tta/exp7/exp7.5.1/2025091607010
     seed: 42
     device: cuda
     batch_size_tta: 32
     epochs: 10
     lr: 5e-05
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/home/user/yc57963/task/IRRA/tta.py:281: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.661 | 77.509 | 83.263 | 35.544 | 6.006 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 15903
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 4])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 15903
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 496
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation : num_epoch = 10
/home/user/yc57963/task/IRRA/tta.py:67: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/496], entropy: 0.3889, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3889, lr: 0.00e+00
     Epoch[0] Iteration[20/496], entropy: 0.2403, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2403, lr: 0.00e+00
     Epoch[0] Iteration[30/496], entropy: 0.2663, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2663, lr: 0.00e+00
     Epoch[0] Iteration[40/496], entropy: 0.2677, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2677, lr: 0.00e+00
     Epoch[0] Iteration[50/496], entropy: 0.3719, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3719, lr: 0.00e+00
     Epoch[0] Iteration[60/496], entropy: 0.3425, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3425, lr: 0.00e+00
     Epoch[0] Iteration[70/496], entropy: 0.2426, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2426, lr: 0.00e+00
     Epoch[0] Iteration[80/496], entropy: 0.3144, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3144, lr: 0.00e+00
     Epoch[0] Iteration[90/496], entropy: 0.2170, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2170, lr: 0.00e+00
     Epoch[0] Iteration[100/496], entropy: 0.2666, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2666, lr: 0.00e+00
     Epoch[0] Iteration[110/496], entropy: 0.3063, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3063, lr: 0.00e+00
     Epoch[0] Iteration[120/496], entropy: 0.3942, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3942, lr: 0.00e+00
     Epoch[0] Iteration[130/496], entropy: 0.2379, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2379, lr: 0.00e+00
     Epoch[0] Iteration[140/496], entropy: 0.2922, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2922, lr: 0.00e+00
     Epoch[0] Iteration[150/496], entropy: 0.2440, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2440, lr: 0.00e+00
     Epoch[0] Iteration[160/496], entropy: 0.3395, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3395, lr: 0.00e+00
     Epoch[0] Iteration[170/496], entropy: 0.2839, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2839, lr: 0.00e+00
     Epoch[0] Iteration[180/496], entropy: 0.2297, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2297, lr: 0.00e+00
     Epoch[0] Iteration[190/496], entropy: 0.2519, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2519, lr: 0.00e+00
     Epoch[0] Iteration[200/496], entropy: 0.2767, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2767, lr: 0.00e+00
     Epoch[0] Iteration[210/496], entropy: 0.1949, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.1949, lr: 0.00e+00
     Epoch[0] Iteration[220/496], entropy: 0.2866, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2866, lr: 0.00e+00
     Epoch[0] Iteration[230/496], entropy: 0.2938, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2938, lr: 0.00e+00
     Epoch[0] Iteration[240/496], entropy: 0.2998, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2998, lr: 0.00e+00
     Epoch[0] Iteration[250/496], entropy: 0.2863, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2863, lr: 0.00e+00
     Epoch[0] Iteration[260/496], entropy: 0.2368, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2368, lr: 0.00e+00
     Epoch[0] Iteration[270/496], entropy: 0.4238, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.4238, lr: 0.00e+00
     Epoch[0] Iteration[280/496], entropy: 0.3168, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3168, lr: 0.00e+00
     Epoch[0] Iteration[290/496], entropy: 0.2603, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2603, lr: 0.00e+00
     Epoch[0] Iteration[300/496], entropy: 0.2537, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2537, lr: 0.00e+00
     Epoch[0] Iteration[310/496], entropy: 0.2217, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2217, lr: 0.00e+00
     Epoch[0] Iteration[320/496], entropy: 0.2739, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2739, lr: 0.00e+00
     Epoch[0] Iteration[330/496], entropy: 0.2067, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2067, lr: 0.00e+00
     Epoch[0] Iteration[340/496], entropy: 0.2727, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2727, lr: 0.00e+00
     Epoch[0] Iteration[350/496], entropy: 0.2859, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2859, lr: 0.00e+00
     Epoch[0] Iteration[360/496], entropy: 0.2837, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.2837, lr: 0.00e+00
     Epoch[0] Iteration[370/496], entropy: 0.3172, uncertainty: 1.0000, uncertainty_coeffi: 1.0000, loss: 0.3172, lr: 0.00e+00
