/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun2/ham_icfg_tta/exp5/exp5.1.4/2025091408452
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 10
     lr: 0.001
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/home/user/yc57963/task/IRRA/tta.py:281: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.656 | 77.499 | 83.268 | 35.543 | 6.006 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 15908
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 8])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 15908
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 994
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation : num_epoch = 10
/home/user/yc57963/task/IRRA/tta.py:67: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/994], entropy: 0.7279, uncertainty: 2.0782, uncertainty_coeffi: 0.0010, loss: 0.3062, lr: 0.00e+00
     Epoch[0] Iteration[20/994], entropy: 0.7298, uncertainty: 2.1811, uncertainty_coeffi: 0.0010, loss: 0.3107, lr: 0.00e+00
     Epoch[0] Iteration[30/994], entropy: 0.4063, uncertainty: 2.0559, uncertainty_coeffi: 0.0010, loss: 0.1829, lr: 0.00e+00
     Epoch[0] Iteration[40/994], entropy: 0.4816, uncertainty: 2.1989, uncertainty_coeffi: 0.0010, loss: 0.2127, lr: 0.00e+00
     Epoch[0] Iteration[50/994], entropy: 0.3396, uncertainty: 2.1757, uncertainty_coeffi: 0.0010, loss: 0.1460, lr: 0.00e+00
     Epoch[0] Iteration[60/994], entropy: 0.2949, uncertainty: 2.0219, uncertainty_coeffi: 0.0010, loss: 0.1343, lr: 0.00e+00
     Epoch[0] Iteration[70/994], entropy: 0.5654, uncertainty: 2.1125, uncertainty_coeffi: 0.0010, loss: 0.2402, lr: 0.00e+00
     Epoch[0] Iteration[80/994], entropy: 0.4509, uncertainty: 2.1299, uncertainty_coeffi: 0.0010, loss: 0.1896, lr: 0.00e+00
     Epoch[0] Iteration[90/994], entropy: 0.4496, uncertainty: 2.0860, uncertainty_coeffi: 0.0010, loss: 0.1956, lr: 0.00e+00
     Epoch[0] Iteration[100/994], entropy: 0.4061, uncertainty: 2.1236, uncertainty_coeffi: 0.0010, loss: 0.1778, lr: 0.00e+00
     Epoch[0] Iteration[110/994], entropy: 0.4379, uncertainty: 2.0045, uncertainty_coeffi: 0.0010, loss: 0.2014, lr: 0.00e+00
     Epoch[0] Iteration[120/994], entropy: 0.3274, uncertainty: 1.9990, uncertainty_coeffi: 0.0010, loss: 0.1516, lr: 0.00e+00
     Epoch[0] Iteration[130/994], entropy: 0.3178, uncertainty: 2.1578, uncertainty_coeffi: 0.0010, loss: 0.1378, lr: 0.00e+00
     Epoch[0] Iteration[140/994], entropy: 0.4531, uncertainty: 2.0590, uncertainty_coeffi: 0.0010, loss: 0.1953, lr: 0.00e+00
     Epoch[0] Iteration[150/994], entropy: 0.6342, uncertainty: 2.1530, uncertainty_coeffi: 0.0010, loss: 0.2639, lr: 0.00e+00
     Epoch[0] Iteration[160/994], entropy: 0.4727, uncertainty: 2.1517, uncertainty_coeffi: 0.0010, loss: 0.1972, lr: 0.00e+00
     Epoch[0] Iteration[170/994], entropy: 0.5649, uncertainty: 2.2392, uncertainty_coeffi: 0.0010, loss: 0.2400, lr: 0.00e+00
     Epoch[0] Iteration[180/994], entropy: 0.3819, uncertainty: 2.1143, uncertainty_coeffi: 0.0010, loss: 0.1632, lr: 0.00e+00
     Epoch[0] Iteration[190/994], entropy: 0.3800, uncertainty: 2.1023, uncertainty_coeffi: 0.0010, loss: 0.1659, lr: 0.00e+00
     Epoch[0] Iteration[200/994], entropy: 0.6227, uncertainty: 2.1754, uncertainty_coeffi: 0.0010, loss: 0.2617, lr: 0.00e+00
     Epoch[0] Iteration[210/994], entropy: 0.5376, uncertainty: 2.1446, uncertainty_coeffi: 0.0010, loss: 0.2350, lr: 0.00e+00
     Epoch[0] Iteration[220/994], entropy: 0.3693, uncertainty: 2.0444, uncertainty_coeffi: 0.0010, loss: 0.1702, lr: 0.00e+00
     Epoch[0] Iteration[230/994], entropy: 0.3455, uncertainty: 2.1049, uncertainty_coeffi: 0.0010, loss: 0.1587, lr: 0.00e+00
     Epoch[0] Iteration[240/994], entropy: 0.4257, uncertainty: 2.2110, uncertainty_coeffi: 0.0010, loss: 0.1863, lr: 0.00e+00
     Epoch[0] Iteration[250/994], entropy: 0.4036, uncertainty: 2.0729, uncertainty_coeffi: 0.0010, loss: 0.1823, lr: 0.00e+00
     Epoch[0] Iteration[260/994], entropy: 0.5681, uncertainty: 2.1802, uncertainty_coeffi: 0.0010, loss: 0.2362, lr: 0.00e+00
     Epoch[0] Iteration[270/994], entropy: 0.2923, uncertainty: 1.9403, uncertainty_coeffi: 0.0010, loss: 0.1297, lr: 0.00e+00
     Epoch[0] Iteration[280/994], entropy: 0.3505, uncertainty: 2.1553, uncertainty_coeffi: 0.0010, loss: 0.1608, lr: 0.00e+00
     Epoch[0] Iteration[290/994], entropy: 0.4531, uncertainty: 2.0766, uncertainty_coeffi: 0.0010, loss: 0.1978, lr: 0.00e+00
     Epoch[0] Iteration[300/994], entropy: 0.4595, uncertainty: 2.1561, uncertainty_coeffi: 0.0010, loss: 0.1936, lr: 0.00e+00
     Epoch[0] Iteration[310/994], entropy: 0.5931, uncertainty: 2.1311, uncertainty_coeffi: 0.0010, loss: 0.2487, lr: 0.00e+00
     Epoch[0] Iteration[320/994], entropy: 0.4837, uncertainty: 2.1135, uncertainty_coeffi: 0.0010, loss: 0.2076, lr: 0.00e+00
     Epoch[0] Iteration[330/994], entropy: 0.2992, uncertainty: 2.1635, uncertainty_coeffi: 0.0010, loss: 0.1378, lr: 0.00e+00
     Epoch[0] Iteration[340/994], entropy: 0.5830, uncertainty: 2.2639, uncertainty_coeffi: 0.0010, loss: 0.2454, lr: 0.00e+00
     Epoch[0] Iteration[350/994], entropy: 0.4929, uncertainty: 2.0974, uncertainty_coeffi: 0.0010, loss: 0.2073, lr: 0.00e+00
     Epoch[0] Iteration[360/994], entropy: 0.7043, uncertainty: 2.1111, uncertainty_coeffi: 0.0010, loss: 0.2918, lr: 0.00e+00
     Epoch[0] Iteration[370/994], entropy: 0.5413, uncertainty: 2.1484, uncertainty_coeffi: 0.0010, loss: 0.2287, lr: 9.55e-05
