/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
Not using distributed mode
### Hyper-parameters:
     output_dir: output_rerun2/ham_icfg_tta/exp5/exp5.2/2025091409145
     seed: 42
     device: cuda
     batch_size_tta: 16
     epochs: 10
     lr: 1e-05
### Creating test dataset
     test_txt_set: 19848    test_img_set: 19848
     test_txt_loader: 39    test_img_loader: 39
### Creating model
Training Model with ['sdm', 'id', 'mlm'] tasks
Resized position embedding from size:torch.Size([1, 197, 768]) to size: torch.Size([1, 193, 768]) with height:24 width: 8
     Total Params Sum:  190482206
### Zero-Shot Score: 
/home/user/yc57963/miniconda3/envs/irra/lib/python3.9/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/home/user/yc57963/task/IRRA/tta.py:281: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler()  # bf16
+-------+--------+--------+--------+--------+-------+
| epoch |   R1   |   R5   |  R10   |  mAP   |  mINP |
+-------+--------+--------+--------+--------+-------+
|  -999 | 60.656 | 77.499 | 83.268 | 35.543 | 6.006 |
+-------+--------+--------+--------+--------+-------+
### TTA:
### Compute Cos Similarity Uncertainty
     preprocess_tta_coefficients  start
     sample selection ...
     number of sample after sample_selection: 15908
     uncertainty ...
     pos/neg sampling ...
      number of sample after pos/neg sampling: torch.Size([19848, 8])
     preprocess_tta_coefficients  end
### Creating TTA dataset
     tta_dataset: 15908
### Creating tta dataloader
### be careful: func create_loader returns a list length of 1
     tta_loader: 994
### Configure adapted weights
     TTA Dropout Modules: 
 []
     TTA Require Gradient Params: 
 [('base_model.transformer.resblocks.1.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.1.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.2.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.3.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.4.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.5.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.7.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.8.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.9.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.10.ln_2.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_1.bias', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.weight', torch.Size([512])), ('base_model.transformer.resblocks.11.ln_2.bias', torch.Size([512])), ('base_model.ln_final.weight', torch.Size([512])), ('base_model.ln_final.bias', torch.Size([512]))]
     TTA Dropout Modules Number: 
 0
     TTA Require Gradient Params Sum: 
 21504
Using 5.0 times learning rate for random init module 
### Start Test Time Adaptation : num_epoch = 10
/home/user/yc57963/task/IRRA/tta.py:67: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=True):
     Epoch[0] Iteration[10/994], entropy: 0.7409, uncertainty: 2.0782, uncertainty_coeffi: 0.0001, loss: 0.3102, lr: 0.00e+00
     Epoch[0] Iteration[20/994], entropy: 0.7658, uncertainty: 2.1811, uncertainty_coeffi: 0.0001, loss: 0.3263, lr: 0.00e+00
     Epoch[0] Iteration[30/994], entropy: 0.4389, uncertainty: 2.0559, uncertainty_coeffi: 0.0001, loss: 0.1961, lr: 0.00e+00
     Epoch[0] Iteration[40/994], entropy: 0.5551, uncertainty: 2.1989, uncertainty_coeffi: 0.0001, loss: 0.2434, lr: 0.00e+00
     Epoch[0] Iteration[50/994], entropy: 0.4092, uncertainty: 2.1757, uncertainty_coeffi: 0.0001, loss: 0.1743, lr: 0.00e+00
     Epoch[0] Iteration[60/994], entropy: 0.3386, uncertainty: 2.0219, uncertainty_coeffi: 0.0001, loss: 0.1555, lr: 0.00e+00
     Epoch[0] Iteration[70/994], entropy: 0.7174, uncertainty: 2.1125, uncertainty_coeffi: 0.0001, loss: 0.3054, lr: 0.00e+00
     Epoch[0] Iteration[80/994], entropy: 0.4741, uncertainty: 2.1299, uncertainty_coeffi: 0.0001, loss: 0.1975, lr: 0.00e+00
     Epoch[0] Iteration[90/994], entropy: 0.5276, uncertainty: 2.0860, uncertainty_coeffi: 0.0001, loss: 0.2273, lr: 0.00e+00
     Epoch[0] Iteration[100/994], entropy: 0.4577, uncertainty: 2.1236, uncertainty_coeffi: 0.0001, loss: 0.1999, lr: 0.00e+00
     Epoch[0] Iteration[110/994], entropy: 0.4847, uncertainty: 2.0045, uncertainty_coeffi: 0.0001, loss: 0.2233, lr: 0.00e+00
     Epoch[0] Iteration[120/994], entropy: 0.4623, uncertainty: 1.9990, uncertainty_coeffi: 0.0001, loss: 0.2116, lr: 0.00e+00
     Epoch[0] Iteration[130/994], entropy: 0.4330, uncertainty: 2.1578, uncertainty_coeffi: 0.0001, loss: 0.1837, lr: 0.00e+00
     Epoch[0] Iteration[140/994], entropy: 0.4475, uncertainty: 2.0590, uncertainty_coeffi: 0.0001, loss: 0.1931, lr: 0.00e+00
     Epoch[0] Iteration[150/994], entropy: 0.7016, uncertainty: 2.1530, uncertainty_coeffi: 0.0001, loss: 0.2957, lr: 0.00e+00
     Epoch[0] Iteration[160/994], entropy: 0.5913, uncertainty: 2.1517, uncertainty_coeffi: 0.0001, loss: 0.2442, lr: 0.00e+00
     Epoch[0] Iteration[170/994], entropy: 0.7054, uncertainty: 2.2392, uncertainty_coeffi: 0.0001, loss: 0.2986, lr: 0.00e+00
     Epoch[0] Iteration[180/994], entropy: 0.4568, uncertainty: 2.1143, uncertainty_coeffi: 0.0001, loss: 0.1980, lr: 0.00e+00
     Epoch[0] Iteration[190/994], entropy: 0.4887, uncertainty: 2.1023, uncertainty_coeffi: 0.0001, loss: 0.2127, lr: 0.00e+00
     Epoch[0] Iteration[200/994], entropy: 0.7774, uncertainty: 2.1754, uncertainty_coeffi: 0.0001, loss: 0.3264, lr: 0.00e+00
     Epoch[0] Iteration[210/994], entropy: 0.6045, uncertainty: 2.1446, uncertainty_coeffi: 0.0001, loss: 0.2605, lr: 0.00e+00
     Epoch[0] Iteration[220/994], entropy: 0.5159, uncertainty: 2.0444, uncertainty_coeffi: 0.0001, loss: 0.2401, lr: 0.00e+00
     Epoch[0] Iteration[230/994], entropy: 0.4646, uncertainty: 2.1049, uncertainty_coeffi: 0.0001, loss: 0.2107, lr: 0.00e+00
     Epoch[0] Iteration[240/994], entropy: 0.5158, uncertainty: 2.2110, uncertainty_coeffi: 0.0001, loss: 0.2255, lr: 0.00e+00
     Epoch[0] Iteration[250/994], entropy: 0.5383, uncertainty: 2.0729, uncertainty_coeffi: 0.0001, loss: 0.2398, lr: 0.00e+00
     Epoch[0] Iteration[260/994], entropy: 0.6455, uncertainty: 2.1802, uncertainty_coeffi: 0.0001, loss: 0.2698, lr: 0.00e+00
     Epoch[0] Iteration[270/994], entropy: 0.3440, uncertainty: 1.9403, uncertainty_coeffi: 0.0001, loss: 0.1508, lr: 0.00e+00
     Epoch[0] Iteration[280/994], entropy: 0.4331, uncertainty: 2.1553, uncertainty_coeffi: 0.0001, loss: 0.2005, lr: 0.00e+00
     Epoch[0] Iteration[290/994], entropy: 0.5162, uncertainty: 2.0766, uncertainty_coeffi: 0.0001, loss: 0.2262, lr: 0.00e+00
     Epoch[0] Iteration[300/994], entropy: 0.5815, uncertainty: 2.1561, uncertainty_coeffi: 0.0001, loss: 0.2469, lr: 0.00e+00
     Epoch[0] Iteration[310/994], entropy: 0.7565, uncertainty: 2.1311, uncertainty_coeffi: 0.0001, loss: 0.3230, lr: 0.00e+00
     Epoch[0] Iteration[320/994], entropy: 0.5901, uncertainty: 2.1135, uncertainty_coeffi: 0.0001, loss: 0.2545, lr: 0.00e+00
     Epoch[0] Iteration[330/994], entropy: 0.4016, uncertainty: 2.1635, uncertainty_coeffi: 0.0001, loss: 0.1822, lr: 0.00e+00
     Epoch[0] Iteration[340/994], entropy: 0.7484, uncertainty: 2.2639, uncertainty_coeffi: 0.0001, loss: 0.3166, lr: 0.00e+00
     Epoch[0] Iteration[350/994], entropy: 0.6198, uncertainty: 2.0974, uncertainty_coeffi: 0.0001, loss: 0.2610, lr: 0.00e+00
     Epoch[0] Iteration[360/994], entropy: 0.7545, uncertainty: 2.1111, uncertainty_coeffi: 0.0001, loss: 0.3131, lr: 0.00e+00
     Epoch[0] Iteration[370/994], entropy: 0.6765, uncertainty: 2.1484, uncertainty_coeffi: 0.0001, loss: 0.2893, lr: 0.00e+00
     Epoch[0] Iteration[380/994], entropy: 0.7849, uncertainty: 2.1627, uncertainty_coeffi: 0.0001, loss: 0.3320, lr: 0.00e+00
     Epoch[0] Iteration[390/994], entropy: 0.7226, uncertainty: 2.2404, uncertainty_coeffi: 0.0001, loss: 0.3041, lr: 0.00e+00
     Epoch[0] Iteration[400/994], entropy: 0.5203, uncertainty: 2.0826, uncertainty_coeffi: 0.0001, loss: 0.2325, lr: 0.00e+00
     Epoch[0] Iteration[410/994], entropy: 0.5742, uncertainty: 2.1361, uncertainty_coeffi: 0.0001, loss: 0.2461, lr: 0.00e+00
     Epoch[0] Iteration[420/994], entropy: 0.6970, uncertainty: 2.1883, uncertainty_coeffi: 0.0001, loss: 0.2962, lr: 0.00e+00
     Epoch[0] Iteration[430/994], entropy: 0.5958, uncertainty: 2.0360, uncertainty_coeffi: 0.0001, loss: 0.2597, lr: 0.00e+00
     Epoch[0] Iteration[440/994], entropy: 0.3510, uncertainty: 2.2045, uncertainty_coeffi: 0.0001, loss: 0.1554, lr: 0.00e+00
     Epoch[0] Iteration[450/994], entropy: 0.3404, uncertainty: 2.0843, uncertainty_coeffi: 0.0001, loss: 0.1500, lr: 0.00e+00
     Epoch[0] Iteration[460/994], entropy: 0.6294, uncertainty: 2.1593, uncertainty_coeffi: 0.0001, loss: 0.2600, lr: 0.00e+00
     Epoch[0] Iteration[470/994], entropy: 0.3211, uncertainty: 1.9879, uncertainty_coeffi: 0.0001, loss: 0.1472, lr: 0.00e+00
     Epoch[0] Iteration[480/994], entropy: 0.6664, uncertainty: 2.1812, uncertainty_coeffi: 0.0001, loss: 0.2867, lr: 0.00e+00
     Epoch[0] Iteration[490/994], entropy: 0.3403, uncertainty: 2.0700, uncertainty_coeffi: 0.0001, loss: 0.1506, lr: 0.00e+00
     Epoch[0] Iteration[500/994], entropy: 0.5130, uncertainty: 2.0265, uncertainty_coeffi: 0.0001, loss: 0.2220, lr: 0.00e+00
     Epoch[0] Iteration[510/994], entropy: 0.6903, uncertainty: 2.1617, uncertainty_coeffi: 0.0001, loss: 0.2862, lr: 0.00e+00
     Epoch[0] Iteration[520/994], entropy: 0.5231, uncertainty: 2.1404, uncertainty_coeffi: 0.0001, loss: 0.2203, lr: 0.00e+00
